geneid	genename	nns1	nns2	nns3	amp	gain	hetloss	hmdel	ovexpr	unexpr	meth	ncnv	nexpr	nmeth	sonc	ssup	score
79488	OR10D5P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79490	OR10G6	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79491	OR5BM1P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79492	OR7E97P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79494	OR8K2P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79498	OR8I1P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79499	OR7L1P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79501	OR4F5	0	0	1	0	9	100	0	15	0	0	528	532	319	1.40977443609	0.0	0.495464349882
79504	OR4G4P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79508	OR5M7P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79512	OR5M6P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79513	OR10R1P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79514	OR10T1P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79515	OR10G5P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79518	OR5M4P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79521	OR52S1P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79523	OR5M2P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79525	OR51A5P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79526	OR4C10P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79528	OR4R1P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79529	OR52J2P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79530	OR4C9P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79532	OR51A3P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79533	OR52E3P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79534	OR4V1P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79537	OR7E90P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79538	OR13I1P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79540	OR7E89P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79541	OR2A4	0	0	0	0	8	148	1	8	0	297	528	532	319	0.751879699248	0.094696969697	0.0
79544	OR4K1	0	0	7	0	17	206	0	13	2	0	528	532	319	1.22180451128	0.187969924812	0.289013472415
79546	OR6M2P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79547	OR2AL1P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79549	OR6J1	0	0	0	0	17	207	0	0	0	0	528	532	319	0.0	0.0	0.0
79550	OR4C4P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79567	FAM65A	0	0	6	0	98	21	0	13	15	1	528	532	319	1.22180451128	1.40977443609	-0.206450877467
79568	C2orf47	0	0	0	6	73	22	1	24	7	0	528	532	319	2.82382091593	0.752591706539	1.49764859714
79570	NKAIN1	0	0	2	0	10	90	0	10	0	0	528	532	319	0.93984962406	0.0	0.0
79571	GCC1	1	1	5	3	169	7	0	44	13	34	528	532	319	4.41942925496	6.22180451128	-0.493473000697
79572	ATP13A3	0	0	4	8	76	65	0	27	2	0	528	532	319	3.29516974254	0.187969924812	1.72035278402
79573	TTC13	0	0	6	1	56	42	0	19	7	0	528	532	319	1.88041125541	0.657894736842	0.911048221082
79574	EPS8L3	0	0	5	0	21	64	0	23	1	293	528	532	319	2.16165413534	0.093984962406	1.11213571033
79575	ABHD8	0	0	1	0	50	11	0	18	5	0	528	532	319	1.69172932331	0.46992481203	0.758498755716
79576	NKAP	0	0	6	5	23	47	0	29	4	0	528	532	319	3.19904875826	0.375939849624	1.67764298144
79577	CDC73	0	0	13	1	58	33	1	9	5	228	528	532	319	0.940561631351	0.564621781727	0.0
79581	SLC52A2	0	0	3	4	72	50	0	46	2	0	528	532	319	4.70209614946	0.187969924812	2.23330403983
79582	SPAG16	0	0	9	4	69	40	2	28	4	2	528	532	319	3.01036682616	0.565333789018	1.5899392963
79583	TMEM231	0	0	2	0	98	20	0	14	0	0	528	532	319	1.31578947368	0.0	0.395928676331
79585	CORO7	0	0	7	1	110	12	0	15	2	1	528	532	319	1.50447140579	0.187969924812	0.58925668685
79586	CHPF	0	0	2	3	69	43	3	21	1	317	528	532	319	2.25777511962	0.378075871497	1.17490179702
79587	CARS2	0	0	3	3	27	72	0	23	1	142	528	532	319	2.44574504443	0.093984962406	1.29027401862
79589	RNF128	0	0	1	5	23	49	0	12	10	0	528	532	319	1.60130439736	0.93984962406	0.679247580693
79590	MRPL24	0	0	0	2	61	34	0	33	5	0	528	532	319	3.29089769879	0.46992481203	1.71848117938
79591	C10orf76	0	0	0	0	11	96	0	17	31	0	528	532	319	1.5977443609	2.91353383459	-0.866733469137
79594	MUL1	1	1	1	0	8	98	0	15	13	2	528	532	319	1.40977443609	6.22180451128	-2.14186871631
79595	SAP130	0	0	0	0	75	13	0	26	24	0	528	532	319	2.44360902256	2.25563909774	0.11547721742
79596	RNF219	0	0	2	2	23	72	0	18	11	139	528	532	319	1.8811232627	1.03383458647	0.863589013251
79598	CEP97	0	0	7	2	58	153	0	13	7	0	528	532	319	1.41119845067	0.657894736842	0.496920882102
79600	TCTN1	0	0	1	1	121	6	0	55	5	0	528	532	319	5.26386990203	0.46992481203	2.39612383291
79602	ADIPOR2	0	0	5	2	121	6	0	13	0	0	528	532	319	1.41119845067	0.0	0.496920882102
79603	CERS4	0	0	0	0	47	12	1	10	1	3	528	532	319	0.93984962406	0.188681932103	0.0
79605	PGBD5	0	0	2	1	56	42	0	23	4	242	528	532	319	2.25635110504	0.375939849624	1.1739915793
79607	FAM118B	0	0	1	1	29	25	1	21	1	310	528	532	319	2.06838118022	0.188681932103	1.04850208321
79608	RIC3	0	0	5	0	34	18	0	11	0	5	528	532	319	1.03383458647	0.0	0.0480053729108
79609	VCPKMT	0	0	0	0	16	216	1	14	4	0	528	532	319	1.31578947368	0.470636819321	0.395928676331
79611	ACSS3	1	1	12	0	122	6	0	5	0	2	528	532	319	0.46992481203	5.0	-2.32192809489
79612	NAA16	0	1	9	0	20	81	1	18	8	0	528	532	319	1.69172932331	5.84657666895	-1.78909337866
79613	TANGO6	0	0	4	0	98	21	1	11	13	46	528	532	319	1.03383458647	1.31650148098	-0.348703771408
79616	CCNJL	0	0	3	82	246	4	0	10	2	0	528	532	319	8.70500113921	0.187969924812	3.12184448668
79618	HMBOX1	0	0	1	0	21	147	6	13	4	186	528	532	319	1.22180451128	0.944121667806	0.289013472415
79621	RNASEH2B	0	0	1	0	20	81	1	18	2	76	528	532	319	1.69172932331	0.282666894509	0.758498755716
79622	SNRNP25	0	0	0	1	109	17	0	7	0	1	528	532	319	0.752591706539	0.0	0.0
79623	GALNT14	0	0	12	0	77	13	1	30	18	16	528	532	319	2.81954887218	1.78642629301	0.658387959558
79624	C6orf211	0	0	4	0	8	151	1	12	5	0	528	532	319	1.12781954887	0.564621781727	0.173536254995
79625	NDNF	0	0	4	1	11	76	1	23	0	286	528	532	319	2.25635110504	0.094696969697	1.1739915793
79626	TNFAIP8L2	0	0	0	2	61	33	0	19	5	238	528	532	319	1.97510822511	0.46992481203	0.981931707239
79627	OGFRL1	0	0	2	0	9	113	1	26	5	50	528	532	319	2.44360902256	0.564621781727	1.28901347241
79628	SH3TC2	0	0	7	79	244	3	0	4	0	235	528	532	319	7.85700045568	0.0	2.97397864408
79629	OCEL1	0	0	2	0	50	11	0	31	1	0	528	532	319	2.91353383459	0.093984962406	1.54277006466
79630	C1orf54	0	0	1	2	61	34	0	18	2	13	528	532	319	1.8811232627	0.187969924812	0.911594386162
79631	EFTUD1	0	0	8	0	27	35	0	18	11	0	528	532	319	1.69172932331	1.03383458647	0.710493382805
79632	FAM184A	0	0	12	0	8	145	1	20	4	20	528	532	319	1.87969924812	0.470636819321	0.910501849161
79633	FAT4	0	0	68	1	11	74	1	17	0	0	528	532	319	1.6924413306	0.094696969697	0.759105822858
79634	SCRN3	0	0	7	4	79	14	0	20	8	0	528	532	319	2.25848712691	0.751879699248	1.17535669062
79635	CCDC121	0	0	4	0	77	13	0	13	1	0	528	532	319	1.22180451128	0.093984962406	0.289013472415
79637	ARMC7	0	0	2	3	39	27	0	21	4	17	528	532	319	2.25777511962	0.375939849624	1.17490179702
79639	TMEM53	0	0	0	0	16	76	0	23	1	2	528	532	319	2.16165413534	0.093984962406	1.11213571033
79640	C22orf46	0	0	0	0	41	38	0	21	2	224	528	532	319	1.97368421053	0.187969924812	0.980891177052
79641	ROGDI	0	0	3	1	110	12	0	28	1	0	528	532	319	2.72627591707	0.093984962406	1.44693157977
79642	ARSJ	0	0	3	1	11	73	1	15	1	24	528	532	319	1.50447140579	0.188681932103	0.58925668685
79643	CHMP6	0	0	1	3	41	27	0	21	6	0	528	532	319	2.25777511962	0.563909774436	1.17490179702
79644	SRD5A3	0	0	2	0	13	64	0	22	3	54	528	532	319	2.06766917293	0.281954887218	1.04800537291
79645	EFCAB1	0	0	3	2	59	80	2	14	0	1	528	532	319	1.50518341308	0.189393939394	0.589939296298
79646	PANK3	0	0	1	84	246	4	0	26	1	0	528	532	319	10.3981544771	0.093984962406	3.37825558835
79647	AKIRIN1	0	0	1	1	16	77	0	22	4	309	528	532	319	2.16236614263	0.375939849624	1.11261082808
79648	MCPH1	2	2	10	0	20	146	6	13	27	15	528	532	319	1.22180451128	13.1057758031	-3.42311737974
79649	MAP7D3	0	0	8	5	23	51	0	23	7	0	528	532	319	2.63513898382	0.657894736842	1.39787905522
79650	USB1	0	0	0	0	98	23	0	30	2	51	528	532	319	2.81954887218	0.187969924812	1.49546434988
79651	RHBDF2	0	0	6	3	39	27	0	29	9	285	528	532	319	3.00965481887	0.845864661654	1.58959803195
79652	TMEM204	0	0	0	1	110	12	0	24	4	23	528	532	319	2.35033606744	0.375939849624	1.23286705814
79654	HECTD3	0	0	1	0	16	75	0	22	11	0	528	532	319	2.06766917293	1.03383458647	1.0
79656	BEND5	0	0	0	0	16	74	0	21	10	0	528	532	319	1.97368421053	0.93984962406	0.980891177052
79657	RPAP3	0	0	4	1	120	5	0	19	6	0	528	532	319	1.88041125541	0.563909774436	0.911048221082
79658	ARHGAP10	0	0	0	1	14	78	1	14	7	5	528	532	319	1.41048644338	0.752591706539	0.496192799805
79659	DYNC2H1	1	1	51	2	29	28	0	17	7	20	528	532	319	1.7871383003	5.65789473684	-1.66261405239
79660	PPP1R3B	0	0	3	0	22	146	6	27	5	19	528	532	319	2.53759398496	1.03810663021	1.28950661719
79661	NEIL1	0	0	4	0	27	35	0	18	1	0	528	532	319	1.69172932331	0.093984962406	0.758498755716
79663	HSPBAP1	0	0	4	2	62	119	0	27	3	0	528	532	319	2.72698792436	0.281954887218	1.44730831173
79664	ICE2	0	0	0	0	25	37	0	11	3	0	528	532	319	1.03383458647	0.281954887218	0.0480053729108
79665	DHX40	0	0	0	3	32	27	0	19	9	84	528	532	319	2.06980519481	0.845864661654	1.04949499105
79666	PLEKHF2	0	0	2	3	65	61	0	10	1	55	528	532	319	1.22394053315	0.093984962406	0.291533464393
79667	KLF3-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79668	PARP8	0	1	12	2	170	6	0	34	11	0	528	532	319	3.3848826612	6.03383458647	-0.833969323651
79669	C3orf52	0	0	0	1	58	139	1	7	0	2	528	532	319	0.752591706539	0.094696969697	0.0
79670	ZCCHC6	0	0	11	0	12	149	0	12	9	0	528	532	319	1.12781954887	0.845864661654	0.173536254995
79671	NLRX1	0	0	4	1	32	25	0	20	9	318	528	532	319	1.97439621782	0.845864661654	0.981411535955
79672	FN3KRP	0	0	3	3	41	28	0	24	5	0	528	532	319	2.53973000684	0.46992481203	1.34467513538
79673	ZNF329	0	0	5	1	55	5	1	9	18	93	528	532	319	0.940561631351	1.78642629301	-0.837076390324
79674	VEPH1	0	0	1	3	77	69	0	18	2	1	528	532	319	1.9758202324	0.187969924812	0.98245169104
79675	FASTKD1	0	0	10	4	80	14	0	19	1	0	528	532	319	2.1645021645	0.093984962406	1.11403524325
79676	OGFOD2	0	0	0	0	121	6	0	29	2	0	528	532	319	2.72556390977	0.187969924812	1.4465547494
79677	SMC6	0	0	13	0	78	13	1	19	16	0	528	532	319	1.78571428571	1.59845636819	0.159821903174
79679	VTCN1	0	0	0	0	22	61	0	15	0	175	528	532	319	1.40977443609	0.0	0.495464349882
79680	C22orf29	0	0	0	0	40	41	0	14	0	104	528	532	319	1.31578947368	0.0	0.395928676331
79682	CENPU	0	0	3	0	12	77	1	29	2	220	528	532	319	2.72556390977	0.282666894509	1.4465547494
79683	ZDHHC14	0	0	3	0	8	150	1	22	11	202	528	532	319	2.06766917293	1.12853155616	0.873558612969
79684	MSANTD2	0	0	4	1	29	25	2	25	2	0	528	532	319	2.44432102985	0.377363864206	1.28943377687
79685	SAP30L	0	0	0	80	243	3	0	65	4	0	528	532	319	13.6847801321	0.375939849624	3.77450035058
79686	LINC00341	0	0	0	0	15	227	1	15	0	255	528	532	319	1.40977443609	0.094696969697	0.495464349882
79689	STEAP4	0	0	9	3	170	2	0	21	1	309	528	532	319	2.25777511962	0.093984962406	1.17490179702
79690	GAL3ST4	0	0	2	3	172	1	0	22	0	301	528	532	319	2.35176008202	0.0	1.2337408892
79691	QTRTD1	0	0	4	1	58	138	1	20	13	0	528	532	319	1.97439621782	1.31650148098	0.584702391635
79692	ZNF322	0	0	1	0	7	101	0	17	23	0	528	532	319	1.5977443609	2.16165413534	-0.436099114807
79693	YRDC	0	0	0	1	15	82	0	17	4	295	528	532	319	1.6924413306	0.375939849624	0.759105822858
79694	MANEA	1	1	2	0	8	134	1	7	4	0	528	532	319	0.657894736842	5.47063681932	-2.4517087823
79695	GALNT12	0	0	2	0	12	149	0	11	2	0	528	532	319	1.03383458647	0.187969924812	0.0480053729108
79696	ZC2HC1C	0	0	3	1	15	226	3	14	11	0	528	532	319	1.41048644338	1.31792549556	0.0979239850189
79697	C14orf169	0	0	0	1	15	227	3	23	1	245	528	532	319	2.25635110504	0.378075871497	1.1739915793
79698	ZMAT4	0	0	5	1	32	122	4	16	0	49	528	532	319	1.59845636819	0.378787878788	0.676679364544
79699	ZYG11B	1	1	4	1	16	72	0	12	4	0	528	532	319	1.22251651857	5.37593984962	-2.13666303725
79701	OGFOD3	0	0	3	3	41	27	0	25	3	0	528	532	319	2.63371496924	0.281954887218	1.39709922004
79703	C11orf80	0	0	0	1	33	18	1	24	2	0	528	532	319	2.35033606744	0.282666894509	1.23286705814
79705	LRRK1	1	1	6	0	28	37	0	16	0	141	528	532	319	1.5037593985	5.0	-1.73335434061
79706	PRKRIP1	0	0	1	7	169	1	0	41	1	47	528	532	319	4.51626224653	0.093984962406	2.17512926175
79707	NOL9	0	0	1	0	9	102	0	9	13	0	528	532	319	0.845864661654	1.22180451128	-0.289013472415
79709	COLGALT1	0	0	4	0	49	12	0	22	5	276	528	532	319	2.06766917293	0.46992481203	1.04800537291
79710	MORC4	0	0	11	5	22	49	1	37	2	0	528	532	319	3.95092845751	0.282666894509	1.98219172257
79711	IPO4	0	0	4	0	17	206	0	18	5	0	528	532	319	1.69172932331	0.46992481203	0.758498755716
79712	GTDC1	0	0	4	0	78	14	0	30	2	310	528	532	319	2.81954887218	0.187969924812	1.49546434988
79713	IGFLR1	0	0	1	1	58	4	0	21	3	54	528	532	319	2.06838118022	0.281954887218	1.04850208321
79714	CCDC51	0	1	5	0	6	410	56	6	0	0	528	532	319	0.563909774436	10.303030303	-3.36499681678
79716	NPEPL1	0	0	1	1	118	0	0	44	0	185	528	532	319	4.23003531556	0.0	2.08066970811
79717	PPCS	0	0	1	0	16	77	0	14	4	0	528	532	319	1.31578947368	0.375939849624	0.395928676331
79718	TBL1XR1	0	0	9	9	77	62	0	18	3	1	528	532	319	2.54400205058	0.281954887218	1.3470998335
79719	AAGAB	0	0	1	0	26	35	0	16	0	312	528	532	319	1.5037593985	0.0	0.588573754274
79720	VPS37B	0	0	0	0	121	6	0	23	0	0	528	532	319	2.16165413534	0.0	1.11213571033
79722	ANKRD55	0	0	7	2	163	9	0	29	2	309	528	532	319	2.91495784917	0.187969924812	1.54347502194
79723	SUV39H2	0	0	2	1	17	65	1	22	4	0	528	532	319	2.16236614263	0.470636819321	1.11261082808
79724	ZNF768	0	0	6	1	108	12	0	27	4	0	528	532	319	2.63229095466	0.375939849624	1.3963189631
79725	THAP9	0	0	3	1	13	67	0	12	1	0	528	532	319	1.22251651857	0.093984962406	0.289853958917
79726	WDR59	0	0	13	0	98	20	0	28	9	0	528	532	319	2.63157894737	0.845864661654	1.39592867633
79727	LIN28A	0	0	2	0	9	99	1	9	0	0	528	532	319	0.845864661654	0.094696969697	0.0
79728	PALB2	0	0	7	1	108	13	0	25	3	0	528	532	319	2.44432102985	0.281954887218	1.28943377687
79729	SH3D21	0	0	0	0	14	81	0	17	5	0	528	532	319	1.5977443609	0.46992481203	0.676036595524
79730	NSUN7	0	0	6	1	12	71	1	11	2	0	528	532	319	1.12853155616	0.282666894509	0.174446759942
79731	NARS2	0	0	4	0	32	20	0	20	6	0	528	532	319	1.87969924812	0.563909774436	0.910501849161
79733	E2F8	0	0	8	0	33	17	0	18	0	0	528	532	319	1.69172932331	0.0	0.758498755716
79734	KCTD17	0	0	1	0	41	40	0	17	1	39	528	532	319	1.5977443609	0.093984962406	0.676036595524
79735	TBC1D17	0	0	6	0	57	5	1	26	9	0	528	532	319	2.44360902256	0.940561631351	1.28901347241
79736	TEFM	0	0	3	1	29	32	0	14	4	0	528	532	319	1.41048644338	0.375939849624	0.496192799805
79738	BBS10	0	0	0	0	122	6	0	9	2	80	528	532	319	0.845864661654	0.187969924812	0.0
79739	TTLL7	0	0	10	0	19	65	0	14	6	0	528	532	319	1.31578947368	0.563909774436	0.395928676331
79740	ZBBX	0	0	18	7	78	67	0	19	0	315	528	532	319	2.44859307359	0.0	1.29195303544
79741	CCDC7	0	0	8	0	15	66	0	0	0	0	528	532	319	0.0	0.0	0.0
79742	CXorf36	0	0	2	0	30	46	2	19	5	0	528	532	319	1.78571428571	0.659318751424	0.836501267717
79744	ZNF419	0	0	8	1	56	5	1	21	6	0	528	532	319	2.06838118022	0.658606744133	1.04850208321
79745	CLIP4	0	0	7	0	77	13	0	19	1	0	528	532	319	1.78571428571	0.093984962406	0.836501267717
79746	ECHDC3	0	0	0	2	18	65	1	9	3	9	528	532	319	1.03525860105	0.376651856915	0.0499911888347
79747	ADGB	0	0	7	0	8	149	2	11	0	4	528	532	319	1.03383458647	0.189393939394	0.0480053729108
79748	LMAN1L	0	0	5	0	26	35	0	19	0	0	528	532	319	1.78571428571	0.0	0.836501267717
79750	ZNF385D	0	0	4	0	5	405	59	18	0	276	528	532	319	1.69172932331	5.58712121212	-1.72360636406
79751	SLC25A22	0	0	0	0	34	19	0	27	1	2	528	532	319	2.53759398496	0.093984962406	1.34346125644
79752	ZFAND1	0	0	7	3	64	65	0	16	4	0	528	532	319	1.78785030759	0.375939849624	0.838225948187
79753	SNIP1	0	0	2	0	15	82	0	10	16	319	528	532	319	0.93984962406	1.5037593985	-0.588573754274
79754	ASB13	0	0	0	1	17	64	1	20	7	146	528	532	319	1.97439621782	0.752591706539	0.981411535955
79755	ZNF750	0	0	0	3	41	28	0	7	1	318	528	532	319	0.941985645933	0.093984962406	0.0
79758	DHRS12	0	0	0	0	21	80	1	14	9	0	528	532	319	1.31578947368	0.940561631351	0.395928676331
79759	ZNF668	0	0	2	2	106	12	0	35	5	262	528	532	319	3.4788676236	0.46992481203	1.79861778318
79760	GEMIN7	0	0	0	2	55	6	0	26	2	0	528	532	319	2.63300296195	0.187969924812	1.39670914432
79762	C1orf115	0	0	0	1	57	41	0	18	18	0	528	532	319	1.78642629301	1.69172932331	0.0785776346084
79763	ISOC2	0	0	1	0	57	5	1	21	2	225	528	532	319	1.97368421053	0.282666894509	0.980891177052
79767	ELMO3	0	0	2	2	97	21	0	23	2	70	528	532	319	2.35104807473	0.187969924812	1.23330403983
79768	KATNBL1	0	0	2	0	27	39	0	14	3	0	528	532	319	1.31578947368	0.281954887218	0.395928676331
79770	TXNDC15	0	0	2	78	237	7	0	55	2	13	528	532	319	12.5555365687	0.187969924812	3.65025177929
79772	MCTP1	2	2	18	17	200	9	0	25	1	209	528	532	319	3.959472545	10.0939849624	-1.35011568065
79774	GRTP1	0	0	1	4	27	72	0	19	10	57	528	532	319	2.1645021645	0.93984962406	1.11403524325
79776	ZFHX4	1	1	65	3	64	67	0	34	0	1	528	532	319	3.4795796309	5.0	-0.523015070726
79777	ACBD4	0	0	2	1	31	29	0	21	2	2	528	532	319	2.06838118022	0.187969924812	1.04850208321
79778	MICALL2	0	0	2	2	172	3	0	32	1	222	528	532	319	3.19691273639	0.093984962406	1.67667936454
79780	CCDC82	2	2	6	2	30	24	1	17	5	0	528	532	319	1.7871383003	10.5646217817	-2.56351793019
79781	IQCA1	0	0	9	4	69	44	3	16	7	28	528	532	319	1.88254727728	0.941985645933	0.912686096423
79782	LRRC31	0	0	4	8	77	63	1	24	1	11	528	532	319	3.01321485532	0.188681932103	1.59130354703
79783	SUGCT	0	0	2	1	173	2	0	12	2	0	528	532	319	1.22251651857	0.187969924812	0.289853958917
79784	MYH14	0	0	5	0	57	5	1	21	3	0	528	532	319	1.97368421053	0.376651856915	0.980891177052
79785	RERGL	0	0	4	2	120	6	0	17	0	154	528	532	319	1.7871383003	0.0	0.837651283753
79786	KLHL36	0	0	3	2	95	20	0	24	9	3	528	532	319	2.44503303714	0.845864661654	1.28985395892
79788	ZNF665	0	0	10	0	57	5	1	24	1	0	528	532	319	2.25563909774	0.188681932103	1.17353625499
79789	CLMN	1	1	5	0	15	227	1	11	9	13	528	532	319	1.03383458647	5.94056163135	-2.52259395954
79791	FBXO31	0	0	2	0	98	21	0	27	5	0	528	532	319	2.53759398496	0.46992481203	1.34346125644
79792	GSDMD	0	0	2	4	74	50	0	31	7	0	528	532	319	3.29232171337	0.657894736842	1.71910531742
79794	C12orf49	0	0	0	0	121	6	0	12	1	32	528	532	319	1.12781954887	0.093984962406	0.173536254995
79796	ALG9	0	0	5	1	28	30	0	27	12	0	528	532	319	2.63229095466	1.12781954887	1.22278270811
79797	ZNF408	0	0	0	0	34	16	0	25	5	0	528	532	319	2.34962406015	0.46992481203	1.23242994405
79798	ARMC5	0	0	6	1	106	12	0	7	1	316	528	532	319	0.752591706539	0.093984962406	0.0
79799	UGT2A3	0	0	7	1	14	65	0	16	7	0	528	532	319	1.59845636819	0.657894736842	0.676679364544
79800	CARF	0	0	3	5	72	25	1	16	3	11	528	532	319	1.97724424698	0.376651856915	0.983491096734
79801	SHCBP1	0	0	3	0	100	19	0	23	0	1	528	532	319	2.16165413534	0.0	1.11213571033
79802	HHIPL2	1	1	7	1	57	42	0	12	0	276	528	532	319	1.22251651857	5.0	-2.03207413597
79803	HPS6	1	1	7	0	11	96	0	15	16	273	528	532	319	1.40977443609	6.5037593985	-2.20580953714
79804	HAND2-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
79805	VASH2	0	0	2	1	58	40	0	12	3	0	528	532	319	1.22251651857	0.281954887218	0.289853958917
79807	GSTCD	0	0	5	1	11	74	2	15	5	260	528	532	319	1.50447140579	0.659318751424	0.58925668685
79809	TTC21B	0	0	9	3	80	14	0	33	6	64	528	532	319	3.38559466849	0.563909774436	1.75940926066
79810	PTCD2	0	0	2	1	162	13	0	29	6	0	528	532	319	2.82026087947	0.563909774436	1.49582862082
79811	SLTM	0	0	12	0	25	36	0	13	13	0	528	532	319	1.22180451128	1.22180451128	0.0
79812	MMRN2	0	0	1	0	12	96	0	15	2	42	528	532	319	1.40977443609	0.187969924812	0.495464349882
79813	EHMT1	0	0	1	1	15	153	2	12	15	319	528	532	319	1.22251651857	1.59916837548	-0.387467888398
79814	AGMAT	0	0	1	0	8	99	0	11	9	253	528	532	319	1.03383458647	0.845864661654	0.0480053729108
79815	NIPAL2	0	0	1	4	65	60	0	15	2	0	528	532	319	1.78856231488	0.187969924812	0.838800383807
79816	TLE6	0	0	5	0	46	16	2	13	1	0	528	532	319	1.22180451128	0.2833789018	0.289013472415
79817	MOB3B	0	0	2	0	12	152	1	14	10	3	528	532	319	1.31578947368	1.03454659376	0.346930053783
79818	ZNF552	0	0	4	1	57	5	1	14	1	0	528	532	319	1.41048644338	0.188681932103	0.496192799805
79819	WDR78	0	0	11	0	18	68	0	22	10	41	528	532	319	2.06766917293	0.93984962406	1.04800537291
79820	CATSPERB	0	0	14	0	16	225	1	13	0	235	528	532	319	1.22180451128	0.094696969697	0.289013472415
79822	ARHGAP28	0	0	5	1	28	92	1	20	5	246	528	532	319	1.97439621782	0.564621781727	0.981411535955
79823	CAMKMT	0	0	1	0	77	15	2	27	3	0	528	532	319	2.53759398496	0.471348826612	1.34346125644
79825	EFCC1	0	0	1	2	64	104	0	25	4	150	528	532	319	2.53901799954	0.375939849624	1.34427062254
79827	CLMP	0	0	2	1	29	25	1	30	0	0	528	532	319	2.91424584188	0.094696969697	1.54312258636
79828	METTL8	0	0	2	4	79	14	0	20	3	0	528	532	319	2.25848712691	0.281954887218	1.17535669062
79829	NAA40	0	0	0	0	33	18	0	25	1	0	528	532	319	2.34962406015	0.093984962406	1.23242994405
79830	ZMYM1	0	0	11	0	11	84	0	7	11	143	528	532	319	0.657894736842	1.03383458647	-0.0480053729108
79831	KDM8	0	0	1	1	107	12	0	18	4	0	528	532	319	1.78642629301	0.375939849624	0.837076390324
79832	QSER1	1	2	17	1	32	17	0	12	3	5	528	532	319	1.22251651857	10.2819548872	-3.07218872326
79833	GEMIN6	0	0	1	0	77	15	1	24	0	0	528	532	319	2.25563909774	0.094696969697	1.17353625499
79834	PEAK1	0	0	13	0	26	35	2	29	1	277	528	532	319	2.72556390977	0.2833789018	1.4465547494
79836	LONRF3	0	0	4	5	23	47	0	20	5	0	528	532	319	2.35318409661	0.46992481203	1.23461419131
79837	PIP4K2C	0	0	2	0	121	4	0	21	2	0	528	532	319	1.97368421053	0.187969924812	0.980891177052
79838	TMC5	0	0	10	1	107	13	0	12	0	314	528	532	319	1.22251651857	0.0	0.289853958917
79839	CCDC102B	0	0	0	1	25	96	3	29	3	17	528	532	319	2.82026087947	0.566045796309	1.49582862082
79840	NHEJ1	1	1	3	3	69	42	2	23	7	2	528	532	319	2.44574504443	5.84728867624	-1.25749379922
79841	AGBL2	0	0	7	0	33	16	0	27	6	0	528	532	319	2.53759398496	0.563909774436	1.34346125644
79842	ZBTB3	0	0	2	0	33	18	0	16	1	0	528	532	319	1.5037593985	0.093984962406	0.588573754274
79843	FAM124B	0	0	5	4	68	43	3	22	2	9	528	532	319	2.44645705172	0.472060833903	1.29069395605
79844	ZDHHC11	0	0	2	4	165	7	0	17	1	310	528	532	319	1.97653223969	0.093984962406	0.982971487493
79845	RNF122	0	0	2	1	23	137	6	18	3	2	528	532	319	1.78642629301	0.8501367054	0.837076390324
